Item ID,Short Name,Assessment Instrument,Assessment Instrument Version,HIT Standard Name,HIT Standard Version,Item HIT Code,Item HIT Text,Item Subsets,Response HIT Code,Assessment Response Codes,Response HIT Text
GG0170J2,Functional mobility (discharge goal) - walk 50 feet w/2 turns,MDS3.0,1.15,LOINC,2.64,83201-4,Walk 50 feet with two turns - functional goal recorded during 3D assessment period [CMS Assessment],NC|NP|NQ|SP,LA11759-0|LA27993-7|LA27994-5|LA27995-2|LA27996-0|LA27998-6,02|06|05|04|03|01,"Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Independent - Resident completes the activity by him/herself with no assistance from a helper.|Setup or clean-up assistance - Helper sets up or cleans up; resident completes activity. Helper assists only prior to or following the activity.|Supervision or touching assistance - Helper provides verbal cues or touching/steadying assistance as resident completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds, or supports trunk or limbs, but provides less than half the effort.|Dependent - Helper does all of the effort. Resident does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the resident to complete the activity."
GG0170J3,Functional mobility (discharge performance) - walk 50 feet w/2 turns,MDS3.0,1.15,LOINC,2.64,83202-2,Walk 50 feet with two turns - functional ability during 3D assessment period [CMS Assessment],NC|ND|NOD|NP|NPE|NQ|NSD|SD|SOD|SP|SSD,LA11759-0|LA27993-7|LA27994-5|LA27995-2|LA27996-0|LA27998-6|LA27999-4|LA28000-0|LA28001-8,02|06|05|04|03|01|07|09|88,"Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Independent - Resident completes the activity by him/herself with no assistance from a helper.|Setup or clean-up assistance - Helper sets up or cleans up; resident completes activity. Helper assists only prior to or following the activity.|Supervision or touching assistance - Helper provides verbal cues or touching/steadying assistance as resident completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds, or supports trunk or limbs, but provides less than half the effort.|Dependent - Helper does all of the effort. Resident does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the resident to complete the activity.|Resident refused|Not applicable.|Not attempted due to medical condition or safety concerns."
GG0170K1,Functional mobility (admission performance) - walk 150 feet,MDS3.0,1.15,LOINC,2.64,83200-6,Walk 150 feet - functional ability during 3D assessment period [CMS Assessment],NC|NP|NQ|SP,LA11759-0|LA27993-7|LA27994-5|LA27995-2|LA27996-0|LA27998-6|LA27999-4|LA28000-0|LA28001-8,02|06|05|04|03|01|07|09|88,"Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Independent - Resident completes the activity by him/herself with no assistance from a helper.|Setup or clean-up assistance - Helper sets up or cleans up; resident completes activity. Helper assists only prior to or following the activity.|Supervision or touching assistance - Helper provides verbal cues or touching/steadying assistance as resident completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds, or supports trunk or limbs, but provides less than half the effort.|Dependent - Helper does all of the effort. Resident does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the resident to complete the activity.|Resident refused|Not applicable.|Not attempted due to medical condition or safety concerns."
GG0170K2,Functional mobility (discharge goal) - walk 150 feet,MDS3.0,1.15,LOINC,2.64,83199-0,Walk 150 feet - functional goal recorded during 3D assessment period [CMS Assessment],NC|NP|NQ|SP,LA11759-0|LA27993-7|LA27994-5|LA27995-2|LA27996-0|LA27998-6,02|06|05|04|03|01,"Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Independent - Resident completes the activity by him/herself with no assistance from a helper.|Setup or clean-up assistance - Helper sets up or cleans up; resident completes activity. Helper assists only prior to or following the activity.|Supervision or touching assistance - Helper provides verbal cues or touching/steadying assistance as resident completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds, or supports trunk or limbs, but provides less than half the effort.|Dependent - Helper does all of the effort. Resident does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the resident to complete the activity."
GG0170K3,Functional mobility (discharge performance) - walk 150 feet,MDS3.0,1.15,LOINC,2.64,83200-6,Walk 150 feet - functional ability during 3D assessment period [CMS Assessment],NC|ND|NOD|NP|NPE|NQ|NSD|SD|SOD|SP|SSD,LA11759-0|LA27993-7|LA27994-5|LA27995-2|LA27996-0|LA27998-6|LA27999-4|LA28000-0|LA28001-8,02|06|05|04|03|01|07|09|88,"Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Independent - Resident completes the activity by him/herself with no assistance from a helper.|Setup or clean-up assistance - Helper sets up or cleans up; resident completes activity. Helper assists only prior to or following the activity.|Supervision or touching assistance - Helper provides verbal cues or touching/steadying assistance as resident completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds, or supports trunk or limbs, but provides less than half the effort.|Dependent - Helper does all of the effort. Resident does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the resident to complete the activity.|Resident refused|Not applicable.|Not attempted due to medical condition or safety concerns."
GG0170Q1,Does the {patient/resident} use a wheelchair and/or scooter,MDS3.0,1.15,LOINC,2.64,83271-7,Does the patient use a wheelchair or scooter during 3D assessment period [CMS Assessment],NC|NP|NQ|SP,LA32-8|LA33-6,0|1,No|Yes
GG0170Q3,Does the {patient/resident} use a wheelchair and/or scooter,MDS3.0,1.15,LOINC,2.64,83271-7,Does the patient use a wheelchair or scooter during 3D assessment period [CMS Assessment],NC|ND|NOD|NP|NPE|NQ|NSD|SD|SOD|SP|SSD,LA32-8|LA33-6,0|1,No|Yes
GG0170R1,Functional mobility (admission performance) - wheel 50 feet w/2 turns,MDS3.0,1.15,LOINC,2.64,83188-3,Wheel 50 feet with two turns - functional ability during 3D assessment period [CMS Assessment],NC|NP|NQ|SP,LA11759-0|LA27993-7|LA27994-5|LA27995-2|LA27996-0|LA27998-6|LA27999-4|LA28000-0|LA28001-8,02|06|05|04|03|01|07|09|88,"Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Independent - Resident completes the activity by him/herself with no assistance from a helper.|Setup or clean-up assistance - Helper sets up or cleans up; resident completes activity. Helper assists only prior to or following the activity.|Supervision or touching assistance - Helper provides verbal cues or touching/steadying assistance as resident completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds, or supports trunk or limbs, but provides less than half the effort.|Dependent - Helper does all of the effort. Resident does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the resident to complete the activity.|Resident refused|Not applicable.|Not attempted due to medical condition or safety concerns."
GG0170R2,Functional mobility (discharge goal) - wheel 50 feet w/2 turns,MDS3.0,1.15,LOINC,2.64,83187-5,Wheel 50 feet with two turns - functional goal recorded during 3D assessment period [CMS Assessment],NC|NP|NQ|SP,LA11759-0|LA27993-7|LA27994-5|LA27995-2|LA27996-0|LA27998-6,02|06|05|04|03|01,"Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Independent - Resident completes the activity by him/herself with no assistance from a helper.|Setup or clean-up assistance - Helper sets up or cleans up; resident completes activity. Helper assists only prior to or following the activity.|Supervision or touching assistance - Helper provides verbal cues or touching/steadying assistance as resident completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds, or supports trunk or limbs, but provides less than half the effort.|Dependent - Helper does all of the effort. Resident does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the resident to complete the activity."
GG0170R3,Functional mobility (discharge performance) - wheel 50 feet w/2 turns,MDS3.0,1.15,LOINC,2.64,83188-3,Wheel 50 feet with two turns - functional ability during 3D assessment period [CMS Assessment],NC|ND|NOD|NP|NPE|NQ|NSD|SD|SOD|SP|SSD,LA11759-0|LA27993-7|LA27994-5|LA27995-2|LA27996-0|LA27998-6|LA27999-4|LA28000-0|LA28001-8,02|06|05|04|03|01|07|09|88,"Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Independent - Resident completes the activity by him/herself with no assistance from a helper.|Setup or clean-up assistance - Helper sets up or cleans up; resident completes activity. Helper assists only prior to or following the activity.|Supervision or touching assistance - Helper provides verbal cues or touching/steadying assistance as resident completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds, or supports trunk or limbs, but provides less than half the effort.|Dependent - Helper does all of the effort. Resident does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the resident to complete the activity.|Resident refused|Not applicable.|Not attempted due to medical condition or safety concerns."
GG0170RR1,Indicate the type of wheelchair or scooter used,MDS3.0,1.15,LOINC,2.64,83272-5,Indicate the type of wheelchair or scooter used during 3D assessment period [CMS Assessment],NC|NP|NQ|SP,LA19016-7|LA26847-6,1|2,Manual|Motorized
GG0170RR3,Indicate the type of wheelchair or scooter used,MDS3.0,1.15,LOINC,2.64,83272-5,Indicate the type of wheelchair or scooter used during 3D assessment period [CMS Assessment],NC|ND|NOD|NP|NPE|NQ|NSD|SD|SOD|SP|SSD,LA19016-7|LA26847-6,1|2,Manual|Motorized
GG0170S1,Functional mobility (admission performance) - wheel 150 feet,MDS3.0,1.15,LOINC,2.64,83235-2,Wheel 150 feet - functional ability during 3D assessment period [CMS Assessment],NC|NP|NQ|SP,LA11759-0|LA27993-7|LA27994-5|LA27995-2|LA27996-0|LA27998-6|LA27999-4|LA28000-0|LA28001-8,02|06|05|04|03|01|07|09|88,"Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Independent - Resident completes the activity by him/herself with no assistance from a helper.|Setup or clean-up assistance - Helper sets up or cleans up; resident completes activity. Helper assists only prior to or following the activity.|Supervision or touching assistance - Helper provides verbal cues or touching/steadying assistance as resident completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds, or supports trunk or limbs, but provides less than half the effort.|Dependent - Helper does all of the effort. Resident does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the resident to complete the activity.|Resident refused|Not applicable.|Not attempted due to medical condition or safety concerns."
GG0170S2,Functional mobility (discharge goal) - wheel 150 feet,MDS3.0,1.15,LOINC,2.64,83236-0,Wheel 150 feet - functional goal recorded during 3D assessment period [CMS Assessment],NC|NP|NQ|SP,LA11759-0|LA27993-7|LA27994-5|LA27995-2|LA27996-0|LA27998-6,02|06|05|04|03|01,"Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Independent - Resident completes the activity by him/herself with no assistance from a helper.|Setup or clean-up assistance - Helper sets up or cleans up; resident completes activity. Helper assists only prior to or following the activity.|Supervision or touching assistance - Helper provides verbal cues or touching/steadying assistance as resident completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds, or supports trunk or limbs, but provides less than half the effort.|Dependent - Helper does all of the effort. Resident does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the resident to complete the activity."
GG0170S3,Functional mobility (discharge performance) - wheel 150 feet,MDS3.0,1.15,LOINC,2.64,83235-2,Wheel 150 feet - functional ability during 3D assessment period [CMS Assessment],NC|ND|NOD|NP|NPE|NQ|NSD|SD|SOD|SP|SSD,LA11759-0|LA27993-7|LA27994-5|LA27995-2|LA27996-0|LA27998-6|LA27999-4|LA28000-0|LA28001-8,02|06|05|04|03|01|07|09|88,"Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Independent - Resident completes the activity by him/herself with no assistance from a helper.|Setup or clean-up assistance - Helper sets up or cleans up; resident completes activity. Helper assists only prior to or following the activity.|Supervision or touching assistance - Helper provides verbal cues or touching/steadying assistance as resident completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds, or supports trunk or limbs, but provides less than half the effort.|Dependent - Helper does all of the effort. Resident does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the resident to complete the activity.|Resident refused|Not applicable.|Not attempted due to medical condition or safety concerns."
GG0170SS1,Indicate the type of wheelchair or scooter used,MDS3.0,1.15,LOINC,2.64,83272-5,Indicate the type of wheelchair or scooter used during 3D assessment period [CMS Assessment],NC|NP|NQ|SP,LA19016-7|LA26847-6,1|2,Manual|Motorized
GG0170SS3,Indicate the type of wheelchair or scooter used,MDS3.0,1.15,LOINC,2.64,83272-5,Indicate the type of wheelchair or scooter used during 3D assessment period [CMS Assessment],NC|ND|NOD|NP|NPE|NQ|NSD|SD|SOD|SP|SSD,LA19016-7|LA26847-6,1|2,Manual|Motorized
H0100,Appliances. Check all that apply,MDS3.0,1.15,LOINC,2.64,86624-4,Bladder and bowel appliances used in last 7D [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA27819-4|LA27820-2|LA27821-0|LA27822-8|LA9-3,A|B|C|D|Z,"Indwelling catheter (including suprapubic catheter and nephrostomy tube)|External catheter|Ostomy (including urostomy, ileostomy, and colostomy)|Intermittent catheterization|None of the above"
H0200,Urinary toileting program,MDS3.0,1.15,LOINC,2.64,54530-1,Urinary toileting program [CMS Assessment],NC|NO|NOD|NP|NQ|NS|NSD|SO|SOD|SP|SS|SSD,,,
H0200A,Urinary toileting program: has been attempted,MDS3.0,1.15,LOINC,2.64,54767-9,Trial of toileting program has been attempted on admission or reentry or since urinary incontinence was noted in this facility [CMS Assessment],NC|NO|NOD|NP|NQ|NS|NSD|SO|SOD|SP|SS|SSD,LA11137-9|LA32-8|LA33-6,9|0|1,Unable to determine|No|Yes
H0200B,Urinary toileting program: response,MDS3.0,1.15,LOINC,2.64,54768-7,Response to toileting program [CMS Assessment],NC,LA11038-9|LA11039-7|LA11040-5|LA11041-3,0|1|2|9,No improvement|Decreased wetness|Completely dry (continent)|Unable to determine or trial in progress
H0200C,Urinary toileting program: current program/trial,MDS3.0,1.15,LOINC,2.64,54769-5,Current toileting program or trial [CMS Assessment],NC|NO|NOD|NP|NQ|NS|NSD|SO|SOD|SP|SS|SSD,LA32-8|LA33-6,0|1,No|Yes
H0300,Urinary continence,MDS3.0,1.15,LOINC,2.64,54770-3,Urinary continence in last 7D [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA11042-1|LA11043-9|LA11044-7|LA11045-4|LA11046-2,0|1|2|3|9,"Always continent|Occasionally incontinent (less than 7 episodes of incontinence)|Frequently incontinent (7 or more episodes of urinary incontinence, but with at least one episode of continent voiding)|Always incontinent (no episodes of continent voiding)|Not rated, resident had a catheter (indwelling, condom), urinary ostomy, or no urine output for the entire 7 days"
H0400,Bowel continence,MDS3.0,1.15,LOINC,2.64,54771-1,Bowel continence in last 7D [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA11042-1|LA11048-8|LA11049-6|LA11050-4|LA11051-2,0|1|2|3|9,"Always continent|Occasionally incontinent (one episode of bowel incontinence)|Frequently incontinent (2 or more episodes of bowel incontinence, but at least one continent bowel movement)|Always incontinent (no episodes of continent bowel movements)|Not rated, resident had an ostomy or did not have a bowel movement for the entire 7 days"
H0500,Bowel toileting program being used,MDS3.0,1.15,LOINC,2.64,88695-2,Used bowel toileting program in the last 7D [CMS Assessment],NC|NO|NOD|NP|NQ|NS|NSD|SO|SOD|SP|SS|SSD,LA32-8|LA33-6,0|1,No|Yes
H0600,Constipation,MDS3.0,1.15,LOINC,2.64,54773-7,Constipation present in last 7D [CMS Assessment],NC,LA32-8|LA33-6,0|1,No|Yes
I0000,Active Diagnoses (Comorbidities and co-existing conditions). Check all that apply,MDS3.0,1.15,LOINC,2.64,86671-5,Active diagnoses in the last 7D [CMS Assessment],NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10513-2|LA10527-2|LA10591-8|LA18262-8|LA18399-8|LA19699-0|LA22313-3|LA25276-9|LA26741-1|LA27523-2|LA27531-5|LA27532-3|LA27533-1|LA27836-8|LA27837-6|LA27838-4|LA27839-2|LA27840-0|LA27841-8|LA27842-6|LA27843-4|LA27844-2|LA27845-9|LA27846-7|LA27847-5|LA27848-3|LA27849-1|LA27850-9|LA27851-7|LA27852-5|LA27853-3|LA27854-1|LA27855-8|LA27856-6|LA27857-4|LA27858-2|LA27859-0|LA27860-8|LA27861-6|LA27862-4|LA27863-2|LA27864-0|LA27865-7|LA27866-5|LA27867-3|LA27868-1|LA27869-9|LA27870-7|LA27871-5|LA27872-3|LA27873-1|LA27874-9|LA27875-6|LA27987-9|LA7444-8|LA7465-3|LA9639-1,I2200|I3800|I2100|I4300|I0900|I3200|I4200|I5000|I2900|I4900|I5200|I5250|I5300|I0200|I0300|I0400|I0500|I0600|I0800|I1200|I1300|I1400|I1500|I1550|I1650|I1700|I2300|I2400|I2500|I3100|I3300|I3400|I3700|I3900|I4000|I4400|I4500|I4800|I5100|I5350|I5400|I5500|I5600|I5700|I5800|I5900|I5950|I6000|I6100|I6200|I6300|I6500|I7900|I0100|I0700|I2000|I1100,"Tuberculosis|Osteoporosis|Septicemia|Aphasia|Peripheral vascular disease (PVD) or peripheral arterial disease (PAD)|Hyperkalemia|Alzheimer's disease|Paraplegia|Diabetes Mellitus (DM) (e.g., diabetic retinopathy, nephropathy, and neuropathy)|Hemiplegia or hemiparesis|Multiple sclerosis (MS)|Huntington's disease|Parkinson's disease|Anemia (e.g. aplastic, iron deficiency, pernicious, and sickle cell)|Atrial fibrillation or other dysrhythmias (e.g. bradycardias and tachycardias)|Coronary artery disease (CAD) (e.g., angina, myocardial infarction, and atherosclerotic heart disease (ASHD))|Deep venous thrombosis (DVT), pulmonary embolus (PE), or Pulmonary thrombo-embolism (PTE)|Heart failure (e.g., congestive heart failure (CHF) and pulmonary edema)|Orthostatic hypotension|Gastroesophageal reflux disease (GERD) or ulcer (e.g., esophageal, gastric, and peptic ulcers)|Ulcerative colitis, Crohn's disease, or inflammatory bowel disease|Benign prostatic hyperplasia (BPH)|Renal insufficiency, renal failure, or end-stage renal disease (ESRD)|Neurogenic bladder|Obstructive uropathy|Multidrug-resistant organism (MDRO)|Urinary tract infection (UTI) (last 30 days)|Viral hepatitis (e.g., Hepatitis A, B, C, D, and E)|Wound infection (other than foot)|Hyponatremia|Hyperlipidemia (e.g., hypercholesterolemia)|Thyroid disorder (e.g., hypothyroidism, hyperthyroidism, and Hashimoto's thyroiditis)|Arthritis (e.g., degenerative joint disease (DJD), osteoarthritis, and rheumatoid arthritis (RA))|Hip fracture - any hip fracture that has a relationship to current status, treatments, monitoring (e.g., sub-capital fractures, and fractures of the trochanter and femoral neck)|Other fracture|Cerebral palsy|Cerebrovascular accident (CVA), transient ischemic attack (TIA), or stroke|Non-Alzheimer's dementia (e.g., Lewy body dementia, vascular or multi-infarct dementia; mixed dementia; frontotemporal dementia such as Pick's disease; and dementia related to stroke, Parkinson's or Creutzfeldt-Jakob diseases)|Quadriplegia|Tourette's syndrome|Seizure disorder or epilepsy|Traumatic brain injury (TBI)|Malnutrition (protein or calorie) or at risk for malnutrition|Anxiety disorder|Depression (other than bipolar)|Manic depression (bipolar disease)|Psychotic disorder (other than schizophrenia)|Schizophrenia (e.g., schizoaffective and schizophreniform disorders)|Post traumatic stress disorder (PTSD)|Asthma, chronic obstructive pulmonary disease (COPD), or chronic lung disease (e.g., chronic bronchitis and restrictive lung diseases such as asbestosis)|Respiratory failure|Cataracts, glaucoma, or macular degeneration|None of the above active diagnoses within the last 7 days|Cancer (with or without metastasis)|Hypertension|Pneumonia|Cirrhosis"
I8000A,Additional active ICD diagnosis 1,MDS3.0,1.15,LOINC,2.64,52797-8,Dx ICD code,NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,,,
I8000B,Additional active ICD diagnosis 2,MDS3.0,1.15,LOINC,2.64,52797-8,Dx ICD code,NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,,,
I8000C,Additional active ICD diagnosis 3,MDS3.0,1.15,LOINC,2.64,52797-8,Dx ICD code,NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,,,
I8000D,Additional active ICD diagnosis 4,MDS3.0,1.15,LOINC,2.64,52797-8,Dx ICD code,NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,,,
I8000E,Additional active ICD diagnosis 5,MDS3.0,1.15,LOINC,2.64,52797-8,Dx ICD code,NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,,,
I8000F,Additional active ICD diagnosis 6,MDS3.0,1.15,LOINC,2.64,52797-8,Dx ICD code,NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,,,
I8000G,Additional active ICD diagnosis 7,MDS3.0,1.15,LOINC,2.64,52797-8,Dx ICD code,NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,,,
I8000H,Additional active ICD diagnosis 8,MDS3.0,1.15,LOINC,2.64,52797-8,Dx ICD code,NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,,,
I8000I,Additional active ICD diagnosis 9,MDS3.0,1.15,LOINC,2.64,52797-8,Dx ICD code,NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,,,
I8000J,Additional active ICD diagnosis 10,MDS3.0,1.15,LOINC,2.64,52797-8,Dx ICD code,NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,,,
J0100,Pain management,MDS3.0,1.15,LOINC,2.64,54557-4,Pain management [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,,,
J0100A,Pain: received scheduled pain medication regimen,MDS3.0,1.15,LOINC,2.64,71447-7,Received scheduled pain medication regimen in last 5D [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA32-8|LA33-6,0|1,No|Yes
J0100B,Pain: received PRN pain medications,MDS3.0,1.15,LOINC,2.64,71448-5,Received PRN pain medications or was offered and declined in the last 5D [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA32-8|LA33-6,0|1,No|Yes
J0100C,Pain: received non-medication intervention,MDS3.0,1.15,LOINC,2.64,71449-3,Received non-medication intervention for pain in last 5D [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA32-8|LA33-6,0|1,No|Yes
J0200,Should pain assessment interview be conducted,MDS3.0,1.15,LOINC,2.64,54828-9,Pain assessment interview should be conducted [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA11150-2|LA33-6,0|1,No (resident is rarely/never understood)|Yes
J0300,Pain interview: presence,MDS3.0,1.15,LOINC,2.64,54829-7,Pain presence in last 5D [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA11054-6|LA32-8|LA33-6,9|0|1,Unable to answer|No|Yes
J0400,Pain interview: frequency,MDS3.0,1.15,LOINC,2.64,54830-5,Pain frequency in last 5D [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA10066-1|LA11054-6|LA11055-3|LA6482-9|LA6483-7,4|9|1|2|3,Rarely|Unable to answer|Almost constantly|Frequently|Occasionally
J0500,Pain effect on function,MDS3.0,1.15,LOINC,2.64,54559-0,Pain effect on function [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,,,
J0500A,Pain interview: made it hard to sleep,MDS3.0,1.15,LOINC,2.64,54831-3,Pain has made it hard to sleep in last 5D [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA11054-6|LA32-8|LA33-6,9|0|1,Unable to answer|No|Yes
J0500B,Pain interview: limited daily activities,MDS3.0,1.15,LOINC,2.64,54832-1,Limited activities because of pain in last 5D [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA11054-6|LA32-8|LA33-6,9|0|1,Unable to answer|No|Yes
J0600,Pain intensity,MDS3.0,1.15,LOINC,2.64,54560-8,Pain intensity [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,,,
J0600A,Pain interview: intensity rating scale,MDS3.0,1.15,LOINC,2.64,54833-9,Pain severity in last 5D [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,,,
J0600B,Pain interview: verbal descriptor scale,MDS3.0,1.15,LOINC,2.64,54834-7,Rate pain severity in last 5D using verbal descriptor scale [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA11054-6|LA11063-7|LA6750-9|LA6751-7|LA6752-5,9|4|3|2|1,"Unable to answer|Very severe, horrible|Severe|Moderate|Mild"
J0700,Should staff assessment for pain be conducted,MDS3.0,1.15,LOINC,2.64,58117-3,Staff pain assessment interview should be conducted [CMS Assessment],NC|NP|NQ|SP,LA32-8|LA33-6,0|1,No|Yes
J0800,Indicators of pain or possible pain. Check all that apply,MDS3.0,1.15,LOINC,2.64,86673-1,Indicators of pain or possible pain in the last 5D [CMS Assessment],NC|NP|NQ|SP,LA10032-3|LA10034-9|LA10063-8|LA10116-4|LA9968-4,Z|A|D|B|C,"None of these signs observed or documented|Non-verbal sounds (e.g., crying, whining, gasping, moaning, or groaning)|Protective body movements or postures (e.g., bracing, guarding, rubbing or massaging a body part/area, clutching or holding a body part during movement)|Vocal complaints of pain (e.g., that hurts, ouch, stop)|Facial Expressions (e.g., grimaces, winces, wrinkled forehead, furrowed brow, clenched teeth or jaw)"
J0850,Staff pain assessment: frequency of pain,MDS3.0,1.15,LOINC,2.64,58118-1,Frequency of indicator of pain or possible pain in last 5D [CMS Assessment],NC|NP|NQ|SP,LA12645-0|LA12646-8|LA12647-6,1|2|3,Indicators of pain or possible pain observed 1 to 2 days|Indicators of pain or possible pain observed 3 to 4 days|Indicators of pain or possible pain observed daily
J1100,Shortness of breath (dyspnea). Check all that apply,MDS3.0,1.15,LOINC,2.64,86675-6,Shortness of breath in last 7D [CMS Assessment],NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA27988-7|LA27989-5|LA27990-3|LA9-3,A|B|C|Z,"Shortness of breath or trouble breathing with exertion (e.g., walking, bathing, transferring)|Shortness of breath or trouble breathing when sitting at rest|Shortness of breath or trouble breathing when lying flat|None of the above"
J1300,Current tobacco use,MDS3.0,1.15,LOINC,2.64,54845-3,Tobacco use in last 7D [CMS Assessment],NC,LA32-8|LA33-6,0|1,No|Yes
J1400,Prognosis: life expectancy of less than 6 months,MDS3.0,1.15,LOINC,2.64,54846-1,Life expectancy of less than 6M [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA32-8|LA33-6,0|1,No|Yes
J1550,Problem conditions. Check all that apply,MDS3.0,1.15,LOINC,2.64,86676-4,Problem conditions in last 7D [CMS Assessment],NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA15099-7|LA27897-0|LA27898-8|LA7435-6|LA9-3,B|C|D|A|Z,Vomiting|Dehydrated|Internal bleeding|Fever|None of the above
J1700,Fall history on admission/entry or reentry,MDS3.0,1.15,LOINC,2.64,54849-5,Fall history on admission [CMS Assessment],NC|NP|NQ|SP,,,
J1700A,Fall history: fall during month before admission,MDS3.0,1.15,LOINC,2.64,54850-3,Fall one or more times in the last Mo prior to admission [CMS Assessment],NC|NP|NQ|SP,LA11137-9|LA32-8|LA33-6,9|0|1,Unable to determine|No|Yes
